trade_date,close,log_return,garch_h1_variance_pct2,model_vol,model_name
2022-01-05,3.241,-0.0018495689612985301,1.2320979653505515,0.17620689182558635,garch_1_2
2022-01-06,3.193,-0.014921010426765354,1.3130580788754076,0.18190399552417827,garch_1_2
2022-01-07,3.207,0.004375006978372834,1.2026712762905856,0.1740899657146349,garch_1_2
2022-01-10,3.216,0.0028024306057021155,1.12856067536952,0.16864082844706352,garch_1_2
2022-01-11,3.196,-0.0062383234126917025,1.0811965850132905,0.1650640904083469,garch_1_2
2022-01-12,3.22,0.007481331652288766,1.0493674725535247,0.16261629779437492,garch_1_2
2022-01-13,3.166,-0.01691239809749664,1.189201319650724,0.17311231399065247,garch_1_2
2022-01-14,3.12,-0.01463595963742938,1.2301293491100662,0.17606606600243463,garch_1_2
2022-01-17,3.131,0.003519440522877645,1.1319752037323207,0.16889575226764728,garch_1_2
2022-01-18,3.169,0.01206363836451523,1.1683170486361958,0.17158551694601773,garch_1_2
2022-01-19,3.169,0.0,1.069673923309918,0.16418216367014393,garch_1_2
2022-01-20,3.214,0.014100186606537201,1.1541367279347927,0.17054103771220808,garch_1_2
2022-01-21,3.206,-0.002492213127959607,1.0542874274192926,0.1629970649151885,garch_1_2
2022-01-24,3.195,-0.0034369663578631003,1.0008142689806525,0.15880969610925033,garch_1_2
2022-01-25,3.129,-0.02087362314275294,1.2616896100879778,0.17831034230861945,garch_1_2
2022-01-26,3.144,0.004782409880215098,1.1326073500421308,0.16894290521078917,garch_1_2
2022-01-27,3.107,-0.011838244156049777,1.1683922943278349,0.17159104235670766,garch_1_2
2022-01-28,3.036,-0.023116770877526872,1.466300725856399,0.19222585229771058,garch_1_2
2022-02-07,3.095,0.019247046603176075,1.5637492412561362,0.19851065684152736,garch_1_2
2022-02-08,3.098,0.0009688358581173689,1.4037535877976235,0.18808133988383885,garch_1_2
2022-02-09,3.12,0.007076259826714094,1.3424223413790703,0.18392673270286886,garch_1_2
2022-02-10,3.128,0.0025608208616736505,1.2410636234026897,0.17684683573575125,garch_1_2
2022-02-11,3.123,-0.0015997443821231378,1.1562503370748296,0.17069712503227963,garch_1_2
2022-02-14,3.088,-0.011270446138411785,1.1721954427513046,0.17187008220552197,garch_1_2
2022-02-15,3.1,0.0038784793285708383,1.0876599352550755,0.16555672855075357,garch_1_2
2022-02-16,3.116,0.005148016517401237,1.0387585794735852,0.16179220068573869,garch_1_2
2022-02-17,3.119,0.0009623096171645182,0.971470419942662,0.15646422780480873,garch_1_2
2022-02-18,3.144,0.007983436941293892,0.9631492066332282,0.15579268277797054,garch_1_2
2022-02-21,3.13,-0.004462870014898317,0.9133448939725917,0.151711210291492,garch_1_2
2022-02-22,3.081,-0.015778784937530994,1.0465415542484788,0.1623971895294425,garch_1_2
2022-02-23,3.1,0.006147891876569838,0.9772957684484234,0.15693263957794207,garch_1_2
2022-02-24,3.043,-0.018558240576266465,1.1759464332753877,0.17214485214068925,garch_1_2
2022-02-25,3.056,0.0042630003894399285,1.0645119215186742,0.1637855317855353,garch_1_2
2022-02-28,3.061,0.0016347886590012824,1.0049836813392998,0.15914015448575622,garch_1_2
2022-03-01,3.105,0.014272055422166722,1.0955168818432102,0.1661536199498792,garch_1_2
2022-03-02,3.088,-0.005490083222912286,1.0201382809300072,0.16033553779320472,garch_1_2
2022-03-03,3.078,-0.0032435967458423775,0.9663962140308007,0.15605506910567238,garch_1_2
2022-03-04,3.046,-0.010450780943717415,0.9894457463917812,0.15790513864049163,garch_1_2
2022-03-07,2.955,-0.03033060361490848,1.5996951227383898,0.20077927456041728,garch_1_2
2022-03-08,2.915,-0.013628831055605787,1.4909728114302152,0.19383630941606741,garch_1_2
2022-03-09,2.887,-0.009651919121657627,1.44113474934228,0.19056913622994004,garch_1_2
2022-03-10,2.913,0.008965577296499425,1.380170412774166,0.1864947570359794,garch_1_2
2022-03-11,2.922,0.0030848353512103162,1.2759745742638104,0.17931692410770386,garch_1_2
2022-03-14,2.832,-0.03128513749703448,1.9119399898542688,0.21950145271575672,garch_1_2
2022-03-15,2.687,-0.052557846198119144,3.6733925843532993,0.30425235106027226,garch_1_2
2022-03-16,2.81,0.0447591537123002,4.464422626601422,0.33541533982564936,garch_1_2
2022-03-17,2.857,0.016587639902981777,4.01522258987831,0.31809371145141085,garch_1_2
2022-03-18,2.891,0.011830339785572994,3.7199321265424024,0.3061736265403481,garch_1_2
2022-03-21,2.874,-0.005897675377375807,3.3603453648080954,0.2909994900221717,garch_1_2
2022-03-22,2.882,0.002779709920497213,3.038952053562112,0.2767337922079001,garch_1_2
2022-03-23,2.899,0.005881352362188082,2.7743771078519486,0.26441312962458785,garch_1_2
2022-03-24,2.884,-0.005187630516815875,2.529647942101146,0.2524819362666345,garch_1_2
2022-03-25,2.838,-0.01607864068485172,2.486070033922932,0.25029775239673624,garch_1_2
2022-03-28,2.836,-0.0007049700679699324,2.225419584688418,0.23681337279416492,garch_1_2
2022-03-29,2.823,-0.004594459398528729,2.0486540704363088,0.2272137376458452,garch_1_2
2022-03-30,2.898,0.026220694627138337,2.379901020049898,0.24489488705413479,garch_1_2
2022-03-31,2.881,-0.005883387796099359,2.0994627364904512,0.23001404513542076,garch_1_2
2022-04-01,2.923,0.014473030026717506,2.0837938398284797,0.2291541070190052,garch_1_2
2022-04-06,2.911,-0.004113821365622727,1.8841855047701115,0.21790244312583285,garch_1_2
2022-04-07,2.884,-0.009318445340783568,1.7917661199796573,0.2124911909315004,garch_1_2
2022-04-08,2.909,0.008631160090361824,1.6865622280964139,0.2061585995005535,garch_1_2
2022-04-11,2.832,-0.026826203681591217,2.075566542994951,0.22870128308226162,garch_1_2
2022-04-12,2.876,0.015417264027327033,1.9787783901773737,0.22330520690854885,garch_1_2
2022-04-13,2.866,-0.0034831104528201253,1.8023440676964164,0.21311750398770554,garch_1_2
2022-04-14,2.911,0.015579335357506089,1.8345551245930425,0.21501346269418728,garch_1_2
2022-04-15,2.914,0.001030043009526921,1.6489744042958485,0.2038483627313582,garch_1_2
2022-04-18,2.871,-0.014866306634086252,1.6851298921921916,0.20607103940933386,garch_1_2
2022-04-19,2.844,-0.009448889197932507,1.5838449978726392,0.19978211618258154,garch_1_2
2022-04-20,2.816,-0.00989407364519843,1.5240184458371646,0.19597261246178393,garch_1_2
2022-04-21,2.78,-0.012866510593250299,1.5158007171480652,0.19544354190438537,garch_1_2
2022-04-22,2.795,0.00538117890451675,1.399899121839405,0.18782294287533938,garch_1_2
2022-04-25,2.662,-0.04875438663414264,3.0610339908796123,0.27773738777875445,garch_1_2
2022-04-26,2.664,0.0007510327052229727,2.455921627321649,0.24877545097638862,garch_1_2
2022-04-27,2.714,0.018594808734534687,2.5457125459705194,0.2532823644837064,garch_1_2
2022-04-28,2.749,0.012813647770431352,2.378750961904563,0.24483570867011,garch_1_2
2022-04-29,2.793,0.015879077779930993,2.339995827832224,0.24283305965492433,garch_1_2
2022-05-05,2.781,-0.004305711711211868,2.111204910467939,0.23065637590101876,garch_1_2
2022-05-06,2.703,-0.028448307957517315,2.5299397379470583,0.2524964977900998,garch_1_2
2022-05-09,2.677,-0.009665502756095023,2.259379596881173,0.23861342343088235,garch_1_2
2022-05-10,2.701,0.008925310272263029,2.12400050861942,0.23135430148845165,garch_1_2
2022-05-11,2.722,0.00774482941879569,1.970604348253778,0.2228435091628096,garch_1_2
2022-05-12,2.702,-0.007374664691267182,1.8353977118775535,0.21506283346806893,garch_1_2
2022-05-13,2.729,0.009943002188194246,1.749345479313234,0.2099607250861301,garch_1_2
2022-05-16,2.702,-0.009943002188194376,1.6658733567781794,0.20489023546965365,garch_1_2
