trade_date,n,mae,rmse,mape,smape,mean_error
2022-01-05,138.0,0.009805251743437967,0.012209053871744164,0.21539537194636268,0.29522220212265543,-0.00918204853878142
2022-01-07,136.0,0.008579282437381937,0.01142543180028226,0.20678147666962504,0.28944471599724747,-0.007738604584528926
2022-01-10,136.0,0.00973059250387602,0.012711115010102563,0.23621694140383898,0.341508880599275,-0.008942693437066752
2022-01-13,131.0,0.010895924522029074,0.014892640118008291,0.2708561188901337,0.40084375714958925,-0.009984918263139395
2022-01-14,130.0,0.010090040341802988,0.013825727063621769,0.2773629530797944,0.4186499058927994,-0.009571546932703774
2022-01-19,142.0,0.008050488807071746,0.011143748990051968,0.2736079557430761,0.42950484159250907,-0.007683191522268814
2022-01-20,140.0,0.0082050778222529,0.011341914870295396,0.27611359979646,0.42964932457521804,-0.007387528100201525
2022-01-24,146.0,0.009421813320473985,0.012530770608171145,0.32861938873390967,0.5340114544319351,-0.009414717638351545
2022-01-25,140.0,0.011754242876650991,0.015820988367676966,0.3639252940321836,0.5923899386831892,-0.011713150526590756
2022-01-27,127.0,0.015352893395466936,0.019080977206820563,0.2598455918681311,0.3640580171602853,-0.015307897729643492
2022-01-28,129.0,0.018537050490287917,0.020779370521531768,0.2842729816757745,0.40795530825459153,-0.01849701175275745
2022-02-08,130.0,0.008598742876282404,0.011894454626593273,0.1896438126832792,0.27440431508399415,-0.007833525620510436
2022-02-09,136.0,0.006697052258036086,0.009705251088892971,0.1745041871163442,0.25353164145001933,-0.005788499821526273
2022-02-11,128.0,0.006224486607668868,0.008844721240943256,0.19588618901102547,0.2941074159667928,-0.005373906526125349
2022-02-14,134.0,0.0067062563812221275,0.009270844703811112,0.21207763794554152,0.3283972847633568,-0.006469243043495489
2022-02-17,129.0,0.005930159647579395,0.0080456666364444,0.2388853341272776,0.3839699341438624,-0.005462781306373471
2022-02-18,128.0,0.005635312322152379,0.008121984811801056,0.23864630909440565,0.3884671311937109,-0.005028993925412823
2022-02-23,112.0,0.004597273373358692,0.006034828810585913,0.17501129067084337,0.2673373320090097,-0.003812966856539247
2022-02-24,130.0,0.005733256202094193,0.007573804501267553,0.17450088842136458,0.2616733453405211,-0.005365457670538369
2022-02-28,132.0,0.006630295555396404,0.008604845559790117,0.20569234614721266,0.3095117325520331,-0.00650479274498349
2022-03-01,124.0,0.005456288955180046,0.007199782182133036,0.19062168228532234,0.2838643931111174,-0.004154652527050688
2022-03-03,131.0,0.005922245115199727,0.00844279763168754,0.20630001281906496,0.3138907128354016,-0.005594060708007975
2022-03-04,126.0,0.006548196520852305,0.009274358300235453,0.21572313008956315,0.3296049443725828,-0.005984234739487161
2022-03-10,143.0,0.012929766785566408,0.01682260475278699,0.3078578585574114,0.4811342695301901,-0.01291959502311315
2022-03-11,151.0,0.0155774555014705,0.0195023814559603,0.3265226929481728,0.5109726975357073,-0.0155774555014705
2022-03-15,160.0,0.03293089898067072,0.04256403530287731,0.39842203381361385,0.6367887742825991,-0.03293089898067072
2022-03-16,179.0,0.009088936373285818,0.013522371252905126,0.21779579181392164,0.3292062379610612,-0.007292412153647878
2022-03-18,166.0,0.007755453843134968,0.011307786430131072,0.23231861221965958,0.3436558341106277,-0.004827202073542844
2022-03-21,173.0,0.009728468550484037,0.013617299104427123,0.25911761236224173,0.4064834745387155,-0.006860275282014464
2022-03-24,134.0,0.010267321859646095,0.013003765646680083,0.1802098339807068,0.20067618570643342,-0.0018298949421114946
2022-03-25,138.0,0.010718933872136927,0.01358557715228336,0.19116126425994287,0.2369833847151333,-0.006730896324211225
2022-03-30,144.0,0.008676494962105555,0.012359549144389026,0.17448970512700768,0.23393454138304726,-0.00684543677855106
2022-03-31,142.0,0.009761787761115038,0.013466576054876745,0.1949535648242598,0.2693166970406693,-0.00850692225786045
2022-04-01,140.0,0.00898462499795967,0.012191595426630671,0.19630544593057944,0.26666406875216725,-0.0074436332862354545
2022-04-07,138.0,0.00988707631590254,0.013699226792886605,0.22786513606357367,0.33432391252855526,-0.009628138039288296
2022-04-08,140.0,0.0101845639402614,0.013983897113828926,0.22970075047618144,0.33817011814234227,-0.00972278550245537
2022-04-14,133.0,0.010283033048157267,0.014471342676771484,0.25159928135969334,0.3748117818830087,-0.009622714824316522
2022-04-15,132.0,0.01155088386774991,0.015588529183869741,0.27454887150799884,0.41236837069697646,-0.011202855345196504
2022-04-19,139.0,0.012394150078280678,0.016832057923447552,0.2971278619160256,0.45561936755120414,-0.012394150078280678
2022-04-20,127.0,0.016524022184877852,0.021667574521122234,0.3742619398009245,0.5804208522266326,-0.016522896538284374
2022-04-22,137.0,0.0170741220183378,0.022816102488454913,0.37298104896923706,0.5905535335576174,-0.0170741220183378
2022-04-25,132.0,0.021413746164934355,0.02910911955497667,0.42352363673095095,0.6851399935098345,-0.021413746164934355
2022-04-28,140.0,0.015732549059906616,0.023482531182278332,0.24249673057235535,0.34782208178965796,-0.015211590118906791
2022-04-29,140.0,0.014689530398186434,0.021963675235347778,0.2365172836711241,0.3367650832651373,-0.014113194883737726
2022-05-05,137.0,0.014829529242340714,0.022408812906220994,0.26116203322456644,0.3856909793366767,-0.01455143377444057
2022-05-09,144.0,0.016519139792440986,0.02530242735516512,0.2723954197589814,0.4131535874152806,-0.016519139792440986
2022-05-10,142.0,0.01641511927869067,0.02528374731422076,0.28935117503216945,0.4378335720996911,-0.016413283952244607
