trade_date,close,log_return,sample_mean_daily,sample_std_daily,sample_mean_annualized,model_vol,model_name
2022-01-04,3.247,,,,,,historical_10d
2022-01-05,3.241,-0.0018495689612985301,,,,,historical_10d
2022-01-06,3.193,-0.014921010426765354,,,,,historical_10d
2022-01-07,3.207,0.004375006978372834,,,,,historical_10d
2022-01-10,3.216,0.0028024306057021155,,,,,historical_10d
2022-01-11,3.196,-0.0062383234126917025,,,,,historical_10d
2022-01-12,3.22,0.007481331652288766,,,,,historical_10d
2022-01-13,3.166,-0.01691239809749664,,,,,historical_10d
2022-01-14,3.12,-0.01463595963742938,,,,,historical_10d
2022-01-17,3.131,0.003519440522877645,,,,,historical_10d
2022-01-18,3.169,0.01206363836451523,-0.0024315412411925015,0.010257643172971334,-0.6127483927805104,0.16283503723992993,historical_10d
2022-01-19,3.169,0.0,-0.002246584345062649,0.010285938631154257,-0.5661392549557875,0.1632842137134378,historical_10d
2022-01-20,3.214,0.014100186606537201,0.0006555353582676068,0.010405968682730917,0.1651949102834369,0.16518963171139436,historical_10d
2022-01-21,3.206,-0.002492213127959607,-3.118665236563722e-05,0.010359727786185019,-0.00785903639614058,0.1644555802354277,historical_10d
2022-01-24,3.195,-0.0034369663578631003,-0.0006551263487221588,0.010357995191182025,-0.165091839877984,0.1644280761424234,historical_10d
2022-01-25,3.129,-0.02087362314275294,-0.002118656321728282,0.012118804959241336,-0.5339013930755271,0.19238006465669297,historical_10d
2022-01-26,3.144,0.004782409880215098,-0.002388548498935649,0.011909498685737959,-0.6019142217317835,0.18905743057147933,historical_10d
2022-01-27,3.107,-0.011838244156049777,-0.001881133104790963,0.011315207404878028,-0.47404554240732266,0.17962334895854284,historical_10d
2022-01-28,3.036,-0.023116770877526872,-0.002729214228800712,0.012619999838645857,-0.6877619856577795,0.2003362867123932,historical_10d
2022-02-07,3.095,0.019247046603176075,-0.0011564536207708692,0.014347102525885743,-0.29142631243425904,0.22775319190704185,historical_10d
2022-02-08,3.098,0.0009688358581173689,-0.002265933871410655,0.013621839967895281,-0.571015335595485,0.21624000572502589,historical_10d
2022-02-09,3.12,0.007076259826714094,-0.0015583078887392455,0.013932876780672806,-0.39269358796228987,0.22117756205619882,historical_10d
2022-02-10,3.128,0.0025608208616736505,-0.0027122444632256,0.012933971522455486,-0.6834856047328512,0.2053204326768521,historical_10d
2022-02-11,3.123,-0.0015997443821231378,-0.002622997588641954,0.012938736700693816,-0.6609953923377724,0.20539607753628122,historical_10d
2022-02-14,3.088,-0.011270446138411785,-0.003406345566696822,0.013227402732397588,-0.8583990828075991,0.2099785087273216,historical_10d
2022-02-15,3.1,0.0038784793285708383,-0.0009311353195644446,0.011838608577991192,-0.23464610053024004,0.18793208499840425,historical_10d
2022-02-16,3.116,0.005148016517401237,-0.0008945746558458306,0.011858761407366584,-0.22543281327314932,0.18825200124685387,historical_10d
2022-02-17,3.119,0.0009623096171645182,0.00038548072147559883,0.01121987669983344,0.0971411418118509,0.17811002093140427,historical_10d
2022-02-18,3.144,0.007983436941293892,0.0034955015033576752,0.007757587785826676,0.8808663788461342,0.12314788833029751,historical_10d
2022-02-21,3.13,-0.004462870014898317,0.001124509841550236,0.005779561727719077,0.28337648007065946,0.09174769811094886,historical_10d
2022-02-22,3.081,-0.015778784937530994,-0.0005502522380146002,0.007875975168183228,-0.13866356397967924,0.12502722976279762,historical_10d
2022-02-23,3.1,0.006147891876569838,-0.000643089033029026,0.0077809891205692545,-0.16205843632331457,0.12351937300275254,historical_10d
