trade_date,close,log_return,garch_h1_variance_pct2,model_vol,model_name
2022-01-05,3.241,-0.0018495689612985301,1.2614731187147552,0.17829504365408433,garch_2_2
2022-01-06,3.193,-0.014921010426765354,1.261889045502938,0.17832443451942875,garch_2_2
2022-01-07,3.207,0.004375006978372834,1.2494253256410575,0.17744159097053502,garch_2_2
2022-01-10,3.216,0.0028024306057021155,1.1124433455058056,0.1674322917084584,garch_2_2
2022-01-11,3.196,-0.0062383234126917025,1.1025808290195607,0.1666884425846403,garch_2_2
2022-01-12,3.22,0.007481331652288766,1.0316455098489496,0.16123729980433663,garch_2_2
2022-01-13,3.166,-0.01691239809749664,1.1483607594221068,0.17011375940069368,garch_2_2
2022-01-14,3.12,-0.01463595963742938,1.2153371250798402,0.1750042729535824,garch_2_2
2022-01-17,3.131,0.003519440522877645,1.1554983652269897,0.1706416092391306,garch_2_2
2022-01-18,3.169,0.01206363836451523,1.1391636068660436,0.1694311745016964,garch_2_2
2022-01-19,3.169,0.0,1.1064866225352654,0.16698342099708188,garch_2_2
2022-01-20,3.214,0.014100186606537201,1.0999116021131354,0.16648655313042857,garch_2_2
2022-01-21,3.206,-0.002492213127959607,1.1061526327351432,0.1669582173626851,garch_2_2
2022-01-24,3.195,-0.0034369663578631003,0.9786705441800221,0.1570429804650197,garch_2_2
2022-01-25,3.129,-0.02087362314275294,1.1945922399318007,0.1735042490726996,garch_2_2
2022-01-26,3.144,0.004782409880215098,1.1797588702497477,0.17242367450641355,garch_2_2
2022-01-27,3.107,-0.011838244156049777,1.1285655111125314,0.16864118974922998,garch_2_2
2022-01-28,3.036,-0.023116770877526872,1.390620417814391,0.18719945119824113,garch_2_2
2022-02-07,3.095,0.019247046603176075,1.5435113597991161,0.19722192136508995,garch_2_2
2022-02-08,3.098,0.0009688358581173689,1.4497666527795428,0.19113900609254114,garch_2_2
2022-02-09,3.12,0.007076259826714094,1.33928694724497,0.18371181527210828,garch_2_2
2022-02-10,3.128,0.0025608208616736505,1.273960039723767,0.17917531359269034,garch_2_2
2022-02-11,3.123,-0.0015997443821231378,1.1589056392931,0.17089301363773218,garch_2_2
2022-02-14,3.088,-0.011270446138411785,1.164469468462459,0.1713027454691079,garch_2_2
2022-02-15,3.1,0.0038784793285708383,1.1049490244431646,0.16686735874930048,garch_2_2
2022-02-16,3.116,0.005148016517401237,1.0394959991731003,0.1618496190269292,garch_2_2
2022-02-17,3.119,0.0009623096171645182,0.9863375250928978,0.15765692383254543,garch_2_2
2022-02-18,3.144,0.007983436941293892,0.9511309169818591,0.15481763177346064,garch_2_2
2022-02-21,3.13,-0.004462870014898317,0.9284292124131389,0.15295887078823214,garch_2_2
2022-02-22,3.081,-0.015778784937530994,0.9888686982686774,0.15785908651823205,garch_2_2
2022-02-23,3.1,0.006147891876569838,1.017087628736434,0.1600956221892346,garch_2_2
2022-02-24,3.043,-0.018558240576266465,1.0829332733441193,0.16519660555916943,garch_2_2
2022-02-25,3.056,0.0042630003894399285,1.1389446449934753,0.16941489029549786,garch_2_2
2022-02-28,3.061,0.0016347886590012824,0.9722678774334202,0.15652843355544765,garch_2_2
2022-03-01,3.105,0.014272055422166722,1.095440795612394,0.16614784996933402,garch_2_2
2022-03-02,3.088,-0.005490083222912286,1.0238499767867255,0.160626957311111,garch_2_2
2022-03-03,3.078,-0.0032435967458423775,0.9847823073798634,0.15753258122043376,garch_2_2
2022-03-04,3.046,-0.010450780943717415,0.9679475405418854,0.1561802741118593,garch_2_2
2022-03-07,2.955,-0.03033060361490848,1.4159608692338972,0.1888973634138238,garch_2_2
2022-03-08,2.915,-0.013628831055605787,1.5819048472858483,0.19965971589582956,garch_2_2
2022-03-09,2.887,-0.009651919121657627,1.3953612085705562,0.18751827232560034,garch_2_2
2022-03-10,2.913,0.008965577296499425,1.438286293156657,0.19038070959933875,garch_2_2
2022-03-11,2.922,0.0030848353512103162,1.2622255533410334,0.17834820981494048,garch_2_2
2022-03-14,2.832,-0.03128513749703448,1.7299549670057959,0.2087938341248277,garch_2_2
2022-03-15,2.687,-0.052557846198119144,3.170251565626907,0.2826487917076562,garch_2_2
2022-03-16,2.81,0.0447591537123002,4.373411937923176,0.33197888612932,garch_2_2
2022-03-17,2.857,0.016587639902981777,4.123384169200536,0.32234962550599233,garch_2_2
2022-03-18,2.891,0.011830339785572994,3.7877896518336653,0.30895355512796474,garch_2_2
2022-03-21,2.874,-0.005897675377375807,3.442229763367548,0.29452366634425525,garch_2_2
2022-03-22,2.882,0.002779709920497213,3.0939734148059785,0.2792277386885312,garch_2_2
2022-03-23,2.899,0.005881352362188082,2.8180086361303998,0.26648417894968185,garch_2_2
2022-03-24,2.884,-0.005187630516815875,2.560910675371071,0.25403729848065815,garch_2_2
2022-03-25,2.838,-0.01607864068485172,2.4565836413203495,0.24880897845791822,garch_2_2
2022-03-28,2.836,-0.0007049700679699324,2.2816544180595555,0.23978676221822753,garch_2_2
2022-03-29,2.823,-0.004594459398528729,2.038880661922287,0.22667111126131984,garch_2_2
2022-03-30,2.898,0.026220694627138337,2.2522469224331925,0.2382364842867617,garch_2_2
2022-03-31,2.881,-0.005883387796099359,2.1881771647097383,0.23482347529726538,garch_2_2
2022-04-01,2.923,0.014473030026717506,2.0039308111820295,0.22471995114316654,garch_2_2
2022-04-06,2.911,-0.004113821365622727,1.960768767586179,0.2222866908817793,garch_2_2
2022-04-07,2.884,-0.009318445340783568,1.7339279883217737,0.20903345499156037,garch_2_2
2022-04-08,2.909,0.008631160090361824,1.7276061234287452,0.2086520412322975,garch_2_2
2022-04-11,2.832,-0.026826203681591217,1.8843395119866475,0.21791134826360814,garch_2_2
2022-04-12,2.876,0.015417264027327033,2.06120665211528,0.22790877041769378,garch_2_2
2022-04-13,2.866,-0.0034831104528201253,1.7601871892540295,0.21061034440217208,garch_2_2
2022-04-14,2.911,0.015579335357506089,1.8405259485871894,0.21536307460750365,garch_2_2
2022-04-15,2.914,0.001030043009526921,1.6538071620860517,0.20414686008990807,garch_2_2
2022-04-18,2.871,-0.014866306634086252,1.6541412231566257,0.20416747738938973,garch_2_2
