trade_date,close,log_return,sample_mean_daily,sample_std_daily,sample_mean_annualized,model_vol,model_name
2022-01-04,3.247,,,,,,historical_60d
2022-01-05,3.241,-0.0018495689612985301,,,,,historical_60d
2022-01-06,3.193,-0.014921010426765354,,,,,historical_60d
2022-01-07,3.207,0.004375006978372834,,,,,historical_60d
2022-01-10,3.216,0.0028024306057021155,,,,,historical_60d
2022-01-11,3.196,-0.0062383234126917025,,,,,historical_60d
2022-01-12,3.22,0.007481331652288766,,,,,historical_60d
2022-01-13,3.166,-0.01691239809749664,,,,,historical_60d
2022-01-14,3.12,-0.01463595963742938,,,,,historical_60d
2022-01-17,3.131,0.003519440522877645,,,,,historical_60d
2022-01-18,3.169,0.01206363836451523,,,,,historical_60d
2022-01-19,3.169,0.0,,,,,historical_60d
2022-01-20,3.214,0.014100186606537201,,,,,historical_60d
2022-01-21,3.206,-0.002492213127959607,,,,,historical_60d
2022-01-24,3.195,-0.0034369663578631003,,,,,historical_60d
2022-01-25,3.129,-0.02087362314275294,,,,,historical_60d
2022-01-26,3.144,0.004782409880215098,,,,,historical_60d
2022-01-27,3.107,-0.011838244156049777,,,,,historical_60d
2022-01-28,3.036,-0.023116770877526872,,,,,historical_60d
2022-02-07,3.095,0.019247046603176075,,,,,historical_60d
2022-02-08,3.098,0.0009688358581173689,,,,,historical_60d
2022-02-09,3.12,0.007076259826714094,,,,,historical_60d
2022-02-10,3.128,0.0025608208616736505,,,,,historical_60d
2022-02-11,3.123,-0.0015997443821231378,,,,,historical_60d
2022-02-14,3.088,-0.011270446138411785,,,,,historical_60d
2022-02-15,3.1,0.0038784793285708383,,,,,historical_60d
2022-02-16,3.116,0.005148016517401237,,,,,historical_60d
2022-02-17,3.119,0.0009623096171645182,,,,,historical_60d
2022-02-18,3.144,0.007983436941293892,,,,,historical_60d
2022-02-21,3.13,-0.004462870014898317,,,,,historical_60d
2022-02-22,3.081,-0.015778784937530994,,,,,historical_60d
2022-02-23,3.1,0.006147891876569838,,,,,historical_60d
2022-02-24,3.043,-0.018558240576266465,,,,,historical_60d
2022-02-25,3.056,0.0042630003894399285,,,,,historical_60d
2022-02-28,3.061,0.0016347886590012824,,,,,historical_60d
2022-03-01,3.105,0.014272055422166722,,,,,historical_60d
2022-03-02,3.088,-0.005490083222912286,,,,,historical_60d
2022-03-03,3.078,-0.0032435967458423775,,,,,historical_60d
2022-03-04,3.046,-0.010450780943717415,,,,,historical_60d
2022-03-07,2.955,-0.03033060361490848,,,,,historical_60d
2022-03-08,2.915,-0.013628831055605787,,,,,historical_60d
2022-03-09,2.887,-0.009651919121657627,,,,,historical_60d
2022-03-10,2.913,0.008965577296499425,,,,,historical_60d
2022-03-11,2.922,0.0030848353512103162,,,,,historical_60d
2022-03-14,2.832,-0.03128513749703448,,,,,historical_60d
2022-03-15,2.687,-0.052557846198119144,,,,,historical_60d
2022-03-16,2.81,0.0447591537123002,,,,,historical_60d
2022-03-17,2.857,0.016587639902981777,,,,,historical_60d
2022-03-18,2.891,0.011830339785572994,,,,,historical_60d
2022-03-21,2.874,-0.005897675377375807,,,,,historical_60d
2022-03-22,2.882,0.002779709920497213,,,,,historical_60d
2022-03-23,2.899,0.005881352362188082,,,,,historical_60d
2022-03-24,2.884,-0.005187630516815875,,,,,historical_60d
2022-03-25,2.838,-0.01607864068485172,,,,,historical_60d
2022-03-28,2.836,-0.0007049700679699324,,,,,historical_60d
2022-03-29,2.823,-0.004594459398528729,,,,,historical_60d
2022-03-30,2.898,0.026220694627138337,,,,,historical_60d
2022-03-31,2.881,-0.005883387796099359,,,,,historical_60d
2022-04-01,2.923,0.014473030026717506,,,,,historical_60d
2022-04-06,2.911,-0.004113821365622727,,,,,historical_60d
2022-04-07,2.884,-0.009318445340783568,-0.001975887894966762,0.01465937657344108,-0.49792374953162405,0.2327103887314277,historical_60d
2022-04-08,2.909,0.008631160090361824,-0.0018012090774390892,0.014723211651598235,-0.45390468751465046,0.23372373918178493,historical_60d
2022-04-11,2.832,-0.026826203681591217,-0.0019996289650195207,0.014980984364544305,-0.5039064991849193,0.23781575414118739,historical_60d
2022-04-12,2.876,0.015417264027327033,-0.0018155913475369505,0.015127729419916193,-0.4575290195793115,0.2401452596770419,historical_60d
2022-04-13,2.866,-0.0034831104528201253,-0.001920350365178988,0.015116967497455775,-0.483928292025105,0.23997441945428652,historical_60d
2022-04-14,2.911,0.015579335357506089,-0.0015567227190090248,0.01527294066568752,-0.39229412519027423,0.24245041674032675,historical_60d
2022-04-15,2.914,0.001030043009526921,-0.001664244196388389,0.015230884967171258,-0.419389537489874,0.24178280322340392,historical_60d
2022-04-18,2.871,-0.014866306634086252,-0.0016301426719982158,0.015198422106151237,-0.41079595334355035,0.24126747128077616,historical_60d
2022-04-19,2.844,-0.009448889197932507,-0.0015436914980066013,0.01513782059546999,-0.3890102574976635,0.24030545212275176,historical_60d
2022-04-20,2.816,-0.00989407364519843,-0.0017672500674745357,0.015160809200129851,-0.445347017003583,0.24067038490826198,historical_60d
2022-04-21,2.78,-0.012866510593250299,-0.002182752550103961,0.015116888956226676,-0.5500536426261982,0.23997317265092735,historical_60d
2022-04-22,2.795,0.00538117890451675,-0.002093066235028682,0.015145993262988397,-0.5274526912272278,0.24043518919756204,historical_60d
2022-04-25,2.662,-0.04875438663414264,-0.0031406424557066793,0.016147560046013455,-0.7914418988380832,0.2563345689734058,historical_60d
2022-04-26,2.664,0.0007510327052229727,-0.0030865883584869696,0.016155194051248673,-0.7778202663387164,0.2564557550495643,historical_60d
2022-04-27,2.714,0.018594808734534687,-0.0027193921069470065,0.016395688573995152,-0.6852868109506457,0.2602734872427264,historical_60d
2022-04-28,2.749,0.012813647770431352,-0.0021579375917272683,0.016340177673702536,-0.5438002731152716,0.259392279019361,historical_60d
2022-04-29,2.793,0.015879077779930993,-0.0019729931267320035,0.016482243250350647,-0.4971942679364649,0.2616475001334044,historical_60d
2022-05-05,2.781,-0.004305711711211868,-0.0018474509193180382,0.016434445512363796,-0.4655576316681456,0.2608887345657366,historical_60d
2022-05-06,2.703,-0.028448307957517315,-0.0019363098706512124,0.01656528779672976,-0.4879500874041055,0.2629657914381602,historical_60d
2022-05-09,2.677,-0.009665502756095023,-0.0024181856933057303,0.016357857387447498,-0.609382794713044,0.2596729357742809,historical_60d
2022-05-10,2.701,0.008925310272263029,-0.002285577786403303,0.016417920291140767,-0.5759656021736324,0.2606264048114378,historical_60d
2022-05-11,2.722,0.00774482941879569,-0.0022744349598686096,0.016424607370867213,-0.5731576098868896,0.26073255891115843,historical_60d
2022-05-12,2.702,-0.007374664691267182,-0.002440026385750957,0.016425116836865015,-0.6148866492092411,0.2607406464331482,historical_60d
2022-05-13,2.729,0.009943002188194246,-0.0022476472762456676,0.016502540155108127,-0.5664071136139083,0.2619697035076403,historical_60d
2022-05-16,2.702,-0.009943002188194376,-0.0022255232104087105,0.01649112461970861,-0.5608318490229951,0.26178848750114164,historical_60d
2022-05-17,2.737,0.012870190520534956,-0.0020756613572093085,0.016588105036640717,-0.5230666620167458,0.2633280038926159,historical_60d
2022-05-18,2.728,-0.003293690077326351,-0.002216356467121435,0.016561576349060875,-0.5585218297146016,0.26290687403294477,historical_60d
2022-05-19,2.726,-0.0007334067068749053,-0.0022446184058554247,0.01655750644273208,-0.565643838275567,0.26284226627291285,historical_60d
2022-05-20,2.793,0.024280953688698797,-0.0019729931267320104,0.016859075008146988,-0.49719426793646665,0.267629518836847,historical_60d
2022-05-23,2.763,-0.010799241021760273,-0.0020785993101797096,0.016894744044146693,-0.5238070261652868,0.2681957472294108,historical_60d
2022-05-24,2.72,-0.015685165633373428,-0.00207703898844375,0.01689346158621176,-0.523413825087825,0.2681753888408344,historical_60d
2022-05-25,2.725,0.0018365478073013304,-0.0021488947229315585,0.016867032580688675,-0.5415214701787527,0.2677558413847574,historical_60d
2022-05-26,2.725,0.0,-0.0018395907133271175,0.016730628300062975,-0.4635768597584336,0.2655904905589558,historical_60d
2022-05-27,2.744,0.006948281748431538,-0.0017948360240105906,0.016750808926017467,-0.4522986780506688,0.26591084806441895,historical_60d
2022-05-30,2.758,0.005089069507471228,-0.0017372646765360913,0.01676872257102585,-0.437790698487095,0.26619521836302024,historical_60d
2022-05-31,2.792,0.012252405529015865,-0.0017709255080886057,0.016738040457228067,-0.44627322803832864,0.26570815490617994,historical_60d
2022-06-01,2.782,-0.0035880913988748098,-0.0017392256443546476,0.016732677644133023,-0.4382848623773712,0.26562302288751666,historical_60d
2022-06-02,2.777,-0.001798885176588658,-0.001715147118200419,0.0167315155825862,-0.4322170737865056,0.2656045757323504,historical_60d
2022-06-06,2.81,0.0118132750209918,-0.001344079518788599,0.016781304491208106,-0.338708038734727,0.2663949501539277,historical_60d
2022-06-07,2.829,0.006738808973775748,-0.0007262559756438618,0.016373464889385424,-0.18301650586225318,0.2599206971865692,historical_60d
2022-06-08,2.863,0.01194673379654772,-0.00029999656144130335,0.016364780908771033,-0.07559913348320844,0.25978284326799445,historical_60d
2022-06-09,2.853,-0.0034989538846149585,-0.00019744714082392558,0.016324412978619956,-0.04975667948762925,0.25914202224326144,historical_60d
2022-06-10,2.886,0.011500388120316113,-0.0001552002937603141,0.016351785437106112,-0.03911047402759915,0.2595765465508223,historical_60d
2022-06-13,2.835,-0.01782952317196382,-0.0005037729358132164,0.01650375715667482,-0.12695077982493053,0.26198902280858416,historical_60d
2022-06-14,2.874,0.01366285047711789,0.0002453601970893231,0.016098002194465253,0.06183076966650942,0.2555478624691626,historical_60d
2022-06-15,2.913,0.013478690320464259,0.001345969139065713,0.014615905442578419,0.33918422304455964,0.23202030592258763,historical_60d
2022-06-16,2.886,-0.00931201762561836,0.00044478295010040385,0.013519613321075522,0.11208530342530178,0.2146172080159312,historical_60d
2022-06-17,2.929,0.014789607493917197,0.00041481574328266086,0.01348517390228384,0.10453356730723054,0.21407049919140883,historical_60d
2022-06-20,2.923,-0.0020505817164874146,0.000183467051581654,0.013404842065817312,0.04623369699857681,0.21279527082149957,historical_60d
2022-06-21,2.929,0.0020505817164874905,0.0003159380031460423,0.01338298348365993,0.07961637679280266,0.21244827658709411,historical_60d
2022-06-22,2.898,-0.010640223947105645,9.227243868599469e-05,0.013453067386380293,0.023252654548870662,0.2135608240521357,historical_60d
2022-06-23,2.939,0.01404854353828954,0.00022839229162101898,0.013553577702565904,0.057554857488496786,0.21515637585707725,historical_60d
2022-06-24,2.978,0.013182546825036964,0.0005345619139852329,0.013636392652728946,0.1347096023242787,0.21647102243489497,historical_60d
2022-06-27,3.016,0.01267951588389233,0.0010138645234643005,0.013547680154806011,0.2554938599130037,0.21506275518877044,historical_60d
2022-06-28,3.043,0.008912420769124421,0.0011741543707492062,0.013583844994563374,0.2958869014288,0.21563685422198534,historical_60d
2022-06-29,3.018,-0.00824951056917701,0.0011132368512384017,0.013618305069363616,0.2805356865120772,0.2161838909504781,historical_60d
