trade_date,close,log_return,sample_mean_daily,sample_std_daily,sample_mean_annualized,model_vol,model_name
2022-01-04,3.247,,,,,,historical_3d
2022-01-05,3.241,-0.0018495689612985301,,,,,historical_3d
2022-01-06,3.193,-0.014921010426765354,,,,,historical_3d
2022-01-07,3.207,0.004375006978372834,-0.004131857469897016,0.009848385784087131,-1.041228082414048,0.15633827760071042,historical_3d
2022-01-10,3.216,0.0028024306057021155,-0.002581190947563468,0.01071548448258119,-0.650460118785994,0.17010304271088875,historical_3d
2022-01-11,3.196,-0.0062383234126917025,0.00031303805712774917,0.005727870629051141,0.07888559039619279,0.09092712735852251,historical_3d
2022-01-12,3.22,0.007481331652288766,0.0013484796150997267,0.006974432872127763,0.33981686300513114,0.11071568949218405,historical_3d
2022-01-13,3.166,-0.01691239809749664,-0.005223129952633192,0.012228510788211317,-1.3162287480635644,0.19412159070166551,historical_3d
2022-01-14,3.12,-0.01463595963742938,-0.008022342027545752,0.01347473436449541,-2.0216301909415297,0.21390477666666496,historical_3d
2022-01-17,3.131,0.003519440522877645,-0.009342972404016126,0.011197177891864595,-2.3544290458120636,0.17774968852574521,historical_3d
2022-01-18,3.169,0.01206363836451523,0.0003157064166544986,0.013635067566165348,0.07955801699693366,0.21644998733781748,historical_3d
2022-01-19,3.169,0.0,0.005194359629130959,0.006203777732706118,1.3089786265410017,0.09848191841916315,historical_3d
2022-01-20,3.214,0.014100186606537201,0.008721274990350811,0.007621178404847224,2.1977612975684044,0.12098245653889013,historical_3d
2022-01-21,3.206,-0.002492213127959607,0.0038693244928591987,0.008947384325075821,0.975069772200518,0.14203532285200873,historical_3d
2022-01-24,3.195,-0.0034369663578631003,0.002723669040238165,0.009863670899750569,0.6863645981400176,0.1565809212895483,historical_3d
2022-01-25,3.129,-0.02087362314275294,-0.008934267542858547,0.010350569973286507,-2.251435420800354,0.16431020446253136,historical_3d
2022-01-26,3.144,0.004782409880215098,-0.006509393206800313,0.013101063417732896,-1.6403670881136787,0.20797293428284294,historical_3d
2022-01-27,3.107,-0.011838244156049777,-0.009309819139529206,0.013013558599285276,-2.34607442316136,0.2065838383540494,historical_3d
2022-01-28,3.036,-0.023116770877526872,-0.010057535051120517,0.01403457393103094,-2.5344988328823703,0.2227919542695482,historical_3d
2022-02-07,3.095,0.019247046603176075,-0.00523598947680019,0.02194004519188219,-1.319469348153648,0.348287419987432,historical_3d
